product_id,store_id,customer_id,sale_date,quantity,total_price,channel,heard_about_us,sales_associate_id
2,9999,4849,2024-01-16,5,183.31,Online,Google,25
17,5,3293,2024-05-20,2,468.59,In-Store,,18
13,3,873,2023-11-21,4,226.26,In-Store,,10
15,9999,183,2024-08-05,4,300.44,Online,YouTube,25
20,9999,3608,2023-10-14,1,58.78,Online,Google,25
9,5,3671,2024-06-02,1,181.63,In-Store,,19
14,1,164,2024-08-13,3,20.02,In-Store,,2
4,4,3149,2024-01-31,4,337.85,In-Store,,14
6,4,1675,2024-03-26,3,353.26,In-Store,,14
21,9999,3564,2024-09-24,5,268.22,Online,YouTube,25
11,6,137,2024-04-18,3,395.14,In-Store,,21
19,9999,1879,2024-01-11,4,184.71,Online,Facebook,25
9,5,1458,2024-03-14,5,228.62,In-Store,,19
18,1,273,2024-09-22,2,451.76,In-Store,,2
5,9999,2707,2024-06-15,1,490.56,Online,Google,25
11,6,4213,2023-12-07,4,377.39,In-Store,,21
3,4,3370,2024-05-09,2,268.3,In-Store,,14
14,9999,4582,2024-05-21,1,342.16,Online,YouTube,25
17,9999,2874,2024-05-23,2,29.09,Online,Instagram,25
3,4,1158,2024-04-27,4,283.65,In-Store,,14
3,1,1708,2024-04-12,1,384.36,In-Store,,2
16,1,1202,2024-05-25,3,271.61,In-Store,,1
2,5,1592,2024-01-25,4,123.5,In-Store,,17
7,5,4876,2024-02-08,3,213.42,In-Store,,18
8,9999,1906,2024-04-18,1,277.86,Online,Facebook,25
8,9999,3038,2024-07-24,4,346.22,Online,Friend,25
2,2,1418,2024-03-13,2,422.34,In-Store,,6
14,3,1114,2024-02-14,4,137.6,In-Store,,10
11,5,338,2024-01-07,5,314.84,In-Store,,18
9,4,1134,2024-01-23,3,314.37,In-Store,,15
19,5,226,2023-10-04,2,234.14,In-Store,,18
8,2,1232,2024-07-28,4,243.55,In-Store,,6
1,9999,3933,2024-08-09,4,244.28,Online,YouTube,25
20,9999,3647,2024-02-06,3,115.87,Online,Instagram,25
11,9999,3860,2024-03-23,2,332.84,Online,Instagram,25
20,9999,4820,2023-10-07,1,398.61,Online,Google,25
9,5,275,2024-09-05,4,198.85,In-Store,,18
5,2,2802,2024-09-14,3,366.73,In-Store,,6
6,6,1641,2024-03-26,2,471.91,In-Store,,23
21,9999,111,2023-10-07,1,144.91,Online,Google,25
3,4,575,2024-03-09,1,373.09,In-Store,,14
12,6,659,2024-01-19,1,57.76,In-Store,,21
3,4,627,2023-12-27,1,347.77,In-Store,,13
10,9999,2511,2023-10-06,4,235.37,Online,Google,25
21,9999,3346,2024-02-17,5,253.69,Online,YouTube,25
15,4,1207,2024-03-02,4,211.95,In-Store,,13
20,3,130,2024-04-26,3,361.77,In-Store,,10
20,9999,4802,2024-02-25,3,28.05,Online,YouTube,25
6,9999,1907,2023-12-02,2,21.73,Online,Google,25
6,9999,4067,2024-06-29,4,455.97,Online,YouTube,25
9,2,1275,2024-02-23,2,319.11,In-Store,,5
3,9999,2076,2024-02-19,1,190.19,Online,Instagram,25
18,2,1747,2024-01-08,4,35.47,In-Store,,6
18,2,1051,2024-03-06,1,141.6,In-Store,,5
1,1,1540,2023-12-30,3,310.74,In-Store,,2
6,9999,1851,2024-07-09,5,250.81,Online,YouTube,25
3,3,783,2024-09-01,4,218.54,In-Store,,10
7,9999,739,2024-07-25,2,460.96,Online,Google,25
7,2,71,2024-06-10,2,190.56,In-Store,,5
14,2,1375,2024-01-16,5,411.06,In-Store,,5
4,6,475,2024-07-01,5,309.11,In-Store,,21
19,9999,4281,2024-07-26,3,358.82,Online,Facebook,25
18,9999,3073,2024-03-03,3,193.28,Online,Friend,25
15,9999,2828,2024-08-11,5,105.35,Online,Instagram,25
19,9999,1806,2023-12-09,3,275.6,Online,Google,25
2,9999,455,2024-01-17,2,481.05,Online,YouTube,25
13,9999,1549,2024-05-24,3,81.02,Online,YouTube,25
6,5,843,2024-05-17,5,440.62,In-Store,,18
8,9999,427,2024-01-11,5,373.04,Online,Facebook,25
3,9999,4219,2024-05-18,3,94.27,Online,YouTube,25
3,9999,714,2023-12-11,3,367.39,Online,Facebook,25
8,3,687,2023-10-11,3,443.67,In-Store,,9
2,9999,515,2023-10-22,3,127.26,Online,Instagram,25
10,9999,2432,2024-04-16,1,235.89,Online,Other,25
4,3,389,2023-12-11,5,499.91,In-Store,,9
18,5,981,2023-11-10,3,173.49,In-Store,,18
18,9999,1506,2024-01-10,5,303.69,Online,Friend,25
20,9999,4899,2024-06-21,3,183.8,Online,Friend,25
10,9999,673,2024-06-26,5,460.33,Online,Instagram,25
14,5,858,2023-12-28,4,491.46,In-Store,,17
3,9999,142,2023-11-28,1,449.68,Online,Facebook,25
9,9999,1098,2024-04-01,1,214.16,Online,Friend,25
17,3,1032,2024-02-06,2,349.77,In-Store,,9
21,6,1197,2024-01-26,2,332.18,In-Store,,21
1,4,708,2024-07-22,2,323.09,In-Store,,14
1,9999,92,2024-10-03,3,292.98,Online,Other,25
21,9999,2882,2024-03-21,4,82.16,Online,Google,25
21,9999,3735,2024-07-19,1,357.66,Online,Facebook,25
1,4,382,2024-02-01,4,458.18,In-Store,,14
20,9999,4042,2024-08-07,2,141.96,Online,Google,25
15,9999,1001,2024-09-16,2,312.83,Online,YouTube,25
11,9999,1526,2023-10-24,1,178.97,Online,Other,25
5,1,235,2024-07-13,4,27.65,In-Store,,1
6,6,1491,2023-10-30,3,26.14,In-Store,,21
16,5,342,2024-03-24,4,478.22,In-Store,,17
19,3,191,2023-12-13,3,437.9,In-Store,,10
9,2,1674,2024-08-07,1,65.01,In-Store,,7
12,4,607,2024-07-29,2,125.87,In-Store,,13
7,9999,3190,2024-08-02,1,220.01,Online,Facebook,25
19,9999,189,2023-11-17,1,496.3,Online,Google,25
13,4,75,2024-07-11,3,251.36,In-Store,,15
15,9999,653,2024-01-03,5,315.39,Online,Google,25
1,6,1699,2024-07-12,3,78.2,In-Store,,21
17,9999,4808,2024-03-14,3,370.33,Online,Other,25
19,9999,2375,2024-06-29,3,55.24,Online,YouTube,25
15,9999,4616,2023-10-16,1,479.38,Online,YouTube,25
15,6,1050,2024-03-20,5,134.9,In-Store,,21
14,5,1033,2024-07-12,2,327.01,In-Store,,18
13,6,3310,2024-04-11,1,407.76,In-Store,,21
21,3,1223,2024-09-27,4,420.66,In-Store,,9
19,9999,1367,2024-03-25,3,391.66,Online,Facebook,25
17,9999,1350,2024-06-09,5,452.51,Online,Google,25
7,9999,1264,2024-01-26,2,199.29,Online,Friend,25
17,5,4213,2024-01-30,3,225.01,In-Store,,17
14,9999,3973,2024-05-21,4,326.79,Online,Google,25
13,9999,2282,2023-10-19,3,404.82,Online,Friend,25
9,3,651,2024-09-11,5,176.22,In-Store,,9
8,2,4913,2024-04-11,2,58.96,In-Store,,7
21,2,1300,2024-01-04,5,356.01,In-Store,,6
15,9999,2265,2024-05-24,1,484.14,Online,Other,25
21,9999,2385,2023-12-15,5,205.17,Online,Friend,25
15,9999,2648,2024-08-23,1,422.73,Online,Google,25
20,9999,4039,2024-08-15,4,143.44,Online,YouTube,25
20,9999,3329,2023-12-22,3,397.82,Online,YouTube,25
21,3,66,2023-11-14,3,445.63,In-Store,,10
2,9999,4635,2024-05-22,2,188.46,Online,Instagram,25
4,9999,3245,2024-01-30,2,421.82,Online,Other,25
11,9999,4716,2023-12-04,4,333.06,Online,Facebook,25
9,9999,1185,2024-01-13,2,271.68,Online,YouTube,25
20,9999,1372,2023-11-16,4,203.15,Online,Google,25
21,9999,4260,2024-07-18,3,229.23,Online,Instagram,25
21,9999,4147,2023-10-07,1,151.81,Online,Facebook,25
10,6,4535,2023-10-19,1,54.55,In-Store,,21
15,3,855,2024-07-16,3,401.39,In-Store,,10
12,9999,2674,2024-03-25,3,150.83,Online,YouTube,25
8,9999,4799,2024-05-09,2,448.4,Online,Google,25
14,4,1129,2024-02-16,3,467.07,In-Store,,14
16,9999,1115,2023-11-05,1,321.98,Online,Friend,25
10,9999,4698,2023-11-30,1,71.4,Online,Other,25
17,9999,2860,2023-11-06,4,233.33,Online,Google,25
12,6,349,2024-05-17,2,490.94,In-Store,,22
21,9999,1782,2024-09-08,5,138.03,Online,Other,25
16,9999,3720,2024-10-02,3,439.88,Online,Instagram,25
6,9999,3165,2024-05-19,2,220.06,Online,Google,25
12,2,21,2023-10-25,4,327.85,In-Store,,6
15,9999,4598,2024-05-26,5,392.85,Online,Friend,25
11,9999,674,2024-06-16,5,354.54,Online,Google,25
17,1,530,2024-07-19,4,251.97,In-Store,,2
19,4,1354,2023-11-19,3,66.07,In-Store,,14
11,4,1688,2023-12-28,1,226.13,In-Store,,14
6,4,3899,2024-09-27,2,268.33,In-Store,,15
9,5,301,2024-07-18,4,228.5,In-Store,,18
16,4,154,2024-07-06,3,176.55,In-Store,,14
7,4,4036,2024-07-24,2,492.32,In-Store,,13
4,9999,2755,2024-03-12,4,404.34,Online,Facebook,25
1,9999,4770,2023-12-13,3,388.49,Online,Friend,25
13,2,1024,2024-06-12,3,435.26,In-Store,,5
2,4,392,2024-02-12,1,79.07,In-Store,,14
15,2,588,2023-11-22,2,387.92,In-Store,,6
9,6,851,2024-08-27,4,84.08,In-Store,,22
8,2,3065,2024-03-29,3,331.12,In-Store,,6
15,9999,1754,2024-03-12,5,339.29,Online,Facebook,25
5,4,801,2024-01-19,3,484.03,In-Store,,14
21,4,964,2024-06-15,4,41.27,In-Store,,14
7,3,150,2023-12-12,2,134.4,In-Store,,10
15,4,834,2023-12-11,3,212.21,In-Store,,14
4,5,1020,2024-02-08,4,341.33,In-Store,,18
18,9999,2862,2024-06-28,3,294.51,Online,Google,25
7,1,209,2024-01-12,3,198.97,In-Store,,1
7,9999,4985,2024-08-03,4,68.37,Online,Friend,25
12,5,256,2024-09-02,1,383.83,In-Store,,18
13,4,3769,2024-04-23,5,399.48,In-Store,,14
16,9999,4449,2023-10-29,4,356.35,Online,Google,25
11,9999,2571,2023-11-29,1,210.98,Online,Instagram,25
12,3,1622,2024-01-20,2,339.0,In-Store,,10
14,5,373,2024-01-08,2,196.65,In-Store,,17
16,9999,474,2024-02-15,4,81.48,Online,YouTube,25
3,9999,1751,2023-10-04,2,404.41,Online,Facebook,25
20,9999,60,2024-05-24,1,150.61,Online,Google,25
15,6,3320,2024-02-19,2,256.4,In-Store,,22
8,3,513,2023-12-10,4,361.89,In-Store,,10
9,9999,4262,2023-10-10,1,114.09,Online,Other,25
2,6,1257,2024-08-12,2,406.2,In-Store,,21
13,2,207,2024-07-14,5,103.57,In-Store,,5
14,5,560,2023-12-30,4,408.69,In-Store,,17
5,9999,4150,2024-06-23,5,207.36,Online,Instagram,25
5,9999,1053,2024-05-31,2,402.45,Online,Instagram,25
9,1,1364,2024-04-18,3,436.03,In-Store,,2
4,9999,4798,2024-02-22,4,399.06,Online,YouTube,25
20,3,1482,2024-04-12,4,488.84,In-Store,,10
12,9999,2598,2024-04-03,3,157.48,Online,Instagram,25
17,1,800,2024-04-22,5,339.55,In-Store,,2
13,9999,3688,2024-05-15,2,265.38,Online,Other,25
11,9999,1183,2024-01-30,1,118.92,Online,Other,25
19,4,817,2024-05-25,4,422.0,In-Store,,13
18,3,1103,2023-11-13,4,470.77,In-Store,,9
6,9999,229,2024-04-12,1,145.3,Online,Facebook,25
8,9999,2652,2023-10-28,3,487.89,Online,Instagram,25
6,1,14,2024-08-04,2,280.02,In-Store,,1
17,6,379,2023-11-20,4,461.66,In-Store,,22
19,3,87,2024-08-18,4,337.47,In-Store,,10
18,1,3955,2023-12-16,4,201.06,In-Store,,1
3,1,4289,2024-03-29,2,480.06,In-Store,,2
17,1,3195,2023-11-09,5,43.68,In-Store,,2
19,9999,1822,2024-04-29,1,128.57,Online,Friend,25
10,3,895,2024-08-05,4,143.22,In-Store,,10
19,9999,683,2024-05-31,4,37.76,Online,Google,25
1,9999,3170,2024-04-13,3,402.12,Online,Google,25
16,5,127,2024-06-16,2,163.22,In-Store,,18
4,9999,4884,2024-01-05,4,347.68,Online,Google,25
3,9999,3062,2024-02-15,5,295.46,Online,Friend,25
18,9999,1165,2024-05-12,5,207.8,Online,Friend,25
9,9999,1435,2023-10-29,1,481.15,Online,Instagram,25
20,6,29,2024-09-08,4,369.74,In-Store,,22
5,9999,1428,2023-12-19,1,223.25,Online,Google,25
17,9999,3732,2024-03-31,3,400.48,Online,Facebook,25
20,4,1574,2024-08-24,2,390.9,In-Store,,13
20,2,678,2023-11-02,1,215.96,In-Store,,6
11,3,692,2024-07-23,4,169.52,In-Store,,9
7,9999,2828,2023-10-26,1,32.48,Online,Other,25
3,9999,2493,2024-04-25,1,455.53,Online,Facebook,25
18,3,4776,2024-09-11,2,61.65,In-Store,,9
16,9999,4639,2024-03-04,5,25.73,Online,YouTube,25
20,1,3981,2024-02-16,1,256.54,In-Store,,2
1,6,1575,2024-06-19,1,185.79,In-Store,,22
19,1,764,2024-07-31,1,82.19,In-Store,,1
13,2,945,2024-01-09,5,408.39,In-Store,,5
18,6,77,2023-10-18,4,239.6,In-Store,,21
13,5,2293,2023-10-29,2,168.88,In-Store,,17
8,9999,656,2024-01-23,4,384.95,Online,Facebook,25
8,5,1451,2024-09-13,3,298.47,In-Store,,18
15,6,953,2024-09-19,4,450.15,In-Store,,23
1,9999,2476,2023-11-08,5,154.83,Online,Google,25
10,9999,3595,2024-06-25,2,424.97,Online,YouTube,25
13,9999,161,2024-04-15,3,425.66,Online,Friend,25
2,5,962,2023-12-12,5,394.14,In-Store,,19
4,3,881,2024-04-13,1,252.38,In-Store,,10
15,3,1228,2024-01-03,3,343.33,In-Store,,10
17,5,1722,2024-05-19,4,92.82,In-Store,,17
10,9999,4153,2023-12-08,3,148.81,Online,Facebook,25
19,4,86,2024-07-04,5,263.59,In-Store,,13
12,5,1491,2024-03-03,1,424.57,In-Store,,18
21,9999,3341,2023-11-11,1,124.87,Online,Friend,25
18,6,335,2024-05-24,1,319.9,In-Store,,21
21,1,1681,2024-02-12,5,291.2,In-Store,,2
8,1,700,2024-03-19,4,302.84,In-Store,,2
2,9999,3587,2024-06-03,2,494.41,Online,Facebook,25
18,9999,4892,2024-08-22,4,102.75,Online,Friend,25
18,9999,1376,2023-12-04,3,116.82,Online,Facebook,25
8,9999,426,2023-12-09,2,123.52,Online,YouTube,25
9,9999,3106,2024-02-27,1,398.0,Online,Friend,25
19,9999,2119,2024-02-04,2,346.42,Online,Friend,25
20,4,2817,2023-11-30,2,111.55,In-Store,,13
13,9999,2647,2024-10-03,2,307.42,Online,Facebook,25
17,9999,2816,2024-03-14,2,251.55,Online,Instagram,25
13,2,874,2024-02-09,3,274.91,In-Store,,6
4,2,1173,2024-01-27,5,395.99,In-Store,,5
17,3,53,2024-09-30,3,138.84,In-Store,,10
10,9999,1082,2024-01-30,3,179.85,Online,Friend,25
18,4,225,2024-02-17,5,274.42,In-Store,,13
6,9999,345,2024-07-09,2,366.61,Online,Facebook,25
4,9999,2041,2024-03-09,1,460.19,Online,Instagram,25
20,6,1080,2024-06-25,5,212.62,In-Store,,22
18,1,1663,2024-05-13,5,271.75,In-Store,,3
3,5,1423,2024-04-27,2,406.67,In-Store,,18
19,2,927,2023-12-21,4,459.54,In-Store,,6
4,9999,3499,2024-07-10,1,132.54,Online,Google,25
18,9999,4150,2024-09-06,1,246.08,Online,YouTube,25
3,3,339,2024-01-04,2,272.99,In-Store,,9
3,9999,1230,2024-09-19,1,90.63,Online,Other,25
21,3,30,2024-03-15,1,367.12,In-Store,,9
12,4,559,2024-02-26,1,211.21,In-Store,,14
2,2,147,2024-06-25,4,219.23,In-Store,,7
4,2,1400,2024-09-27,2,214.76,In-Store,,6
2,2,1546,2024-05-09,4,46.59,In-Store,,6
7,1,110,2024-04-10,5,484.45,In-Store,,2
8,9999,4550,2024-10-01,2,210.99,Online,Friend,25
2,9999,721,2024-01-22,3,181.08,Online,Facebook,25
5,4,817,2024-01-21,4,56.23,In-Store,,13
20,9999,3771,2023-12-24,1,65.91,Online,Other,25
4,5,227,2024-08-12,4,258.25,In-Store,,17
20,9999,1058,2023-10-11,3,55.33,Online,Instagram,25
4,1,1224,2024-07-30,2,283.86,In-Store,,2
19,9999,3687,2024-06-12,1,419.04,Online,Friend,25
19,9999,2790,2024-01-13,5,97.53,Online,YouTube,25
18,9999,3048,2024-04-23,3,409.07,Online,Friend,25
7,9999,4951,2024-04-24,4,59.98,Online,Instagram,25
15,9999,2739,2024-09-06,4,165.3,Online,YouTube,25
6,9999,2450,2023-11-29,5,409.14,Online,Google,25
14,9999,1299,2023-10-17,4,82.54,Online,Google,25
18,5,1931,2024-02-11,1,105.35,In-Store,,18
21,2,1619,2023-11-23,4,250.41,In-Store,,6
21,4,1350,2024-02-15,3,318.87,In-Store,,13
20,6,353,2024-05-04,3,248.75,In-Store,,22
6,9999,4681,2023-12-28,1,386.19,Online,YouTube,25
18,4,154,2024-07-26,3,80.17,In-Store,,14
14,1,415,2023-11-06,1,366.08,In-Store,,1
3,3,1375,2024-02-27,3,251.81,In-Store,,10
13,4,271,2024-09-03,2,80.43,In-Store,,14
8,9999,3380,2024-06-28,5,130.85,Online,Other,25
9,9999,481,2024-06-24,1,345.81,Online,Friend,25
8,9999,891,2024-07-20,1,381.03,Online,Facebook,25
13,3,105,2023-12-06,1,144.14,In-Store,,10
1,9999,539,2024-08-01,5,147.63,Online,Facebook,25
11,1,676,2024-06-12,3,235.22,In-Store,,3
12,9999,2042,2024-05-01,5,29.54,Online,Facebook,25
14,9999,1340,2024-08-31,3,243.19,Online,Friend,25
11,9999,87,2024-05-08,1,365.46,Online,Google,25
19,9999,131,2024-01-21,5,38.21,Online,Friend,25
10,2,4005,2024-06-27,4,52.43,In-Store,,6
8,9999,2662,2024-05-01,3,144.71,Online,Other,25
10,4,1443,2023-11-01,2,79.97,In-Store,,14
2,6,1610,2023-10-24,4,476.18,In-Store,,22
10,9999,1894,2024-07-12,5,212.12,Online,YouTube,25
11,2,1737,2024-02-08,5,435.26,In-Store,,5
16,9999,4571,2024-07-29,2,180.5,Online,Facebook,25
17,2,808,2024-03-04,2,138.21,In-Store,,6
11,9999,2037,2024-08-16,2,44.23,Online,Friend,25
10,6,832,2024-08-17,2,93.21,In-Store,,22
1,1,4670,2023-12-25,5,199.67,In-Store,,3
8,9999,1886,2024-05-29,3,41.51,Online,Friend,25
2,1,1029,2024-05-11,2,414.32,In-Store,,2
1,2,444,2023-10-08,1,195.51,In-Store,,7
19,9999,2186,2024-07-14,1,151.22,Online,Other,25
10,9999,2793,2024-02-20,4,166.66,Online,Google,25
20,9999,1281,2024-01-23,3,410.25,Online,Facebook,25
11,9999,1906,2023-10-19,5,404.38,Online,Friend,25
17,9999,618,2024-04-18,5,63.74,Online,Other,25
12,9999,175,2023-11-27,3,363.44,Online,Other,25
10,1,4074,2024-04-04,1,315.91,In-Store,,2
11,3,1423,2023-12-23,4,475.71,In-Store,,10
17,9999,1077,2023-10-22,3,216.6,Online,Friend,25
4,9999,3363,2024-06-27,2,425.78,Online,Other,25
18,9999,2988,2024-02-24,4,133.97,Online,Instagram,25
1,1,3754,2024-03-15,4,470.98,In-Store,,1
5,4,449,2024-05-08,3,311.41,In-Store,,13
12,9999,3441,2024-04-05,5,233.79,Online,YouTube,25
7,9999,1768,2023-12-24,4,31.51,Online,Other,25
19,5,311,2024-01-18,1,41.18,In-Store,,18
14,9999,787,2024-02-25,1,371.69,Online,Friend,25
17,9999,4297,2023-11-21,5,287.49,Online,Instagram,25
9,9999,3201,2023-11-03,1,205.22,Online,Google,25
17,5,933,2024-04-30,4,484.1,In-Store,,17
12,6,726,2023-10-22,5,412.3,In-Store,,22
20,3,375,2024-02-27,3,321.3,In-Store,,9
13,3,281,2023-11-04,5,384.16,In-Store,,10
1,9999,3926,2024-04-04,2,362.98,Online,Instagram,25
21,3,1583,2024-07-13,1,343.15,In-Store,,10
15,9999,1727,2023-11-20,3,221.59,Online,Friend,25
17,9999,1830,2023-11-22,1,480.53,Online,Instagram,25
13,1,4978,2024-04-25,4,477.1,In-Store,,2
18,9999,1675,2024-03-30,4,241.5,Online,YouTube,25
13,3,561,2024-05-29,3,290.86,In-Store,,9
18,9999,2766,2023-12-14,4,448.74,Online,Friend,25
10,5,1698,2024-05-16,4,41.81,In-Store,,19
10,2,1201,2024-06-29,1,261.81,In-Store,,5
1,3,266,2024-01-02,2,187.76,In-Store,,10
7,5,151,2023-10-30,4,357.68,In-Store,,18
7,1,815,2024-07-14,4,257.66,In-Store,,2
6,5,104,2024-01-30,1,198.16,In-Store,,17
4,9999,1177,2024-09-06,3,339.1,Online,YouTube,25
10,9999,2761,2023-11-05,3,31.41,Online,YouTube,25
10,9999,4833,2024-06-05,1,263.49,Online,Other,25
19,3,3754,2024-03-07,5,424.61,In-Store,,10
8,3,3210,2024-02-08,5,249.59,In-Store,,9
7,2,109,2024-01-29,2,403.2,In-Store,,6
8,9999,487,2024-05-08,1,34.36,Online,YouTube,25
8,9999,2564,2023-10-12,2,315.24,Online,Instagram,25
16,2,3175,2024-01-23,1,230.09,In-Store,,6
5,9999,4195,2024-09-29,5,258.33,Online,YouTube,25
4,9999,4276,2024-05-16,5,403.25,Online,Facebook,25
11,1,1272,2024-09-30,4,393.43,In-Store,,2
6,9999,1044,2024-03-13,2,37.93,Online,YouTube,25
2,6,837,2023-11-26,4,376.91,In-Store,,21
6,9999,2945,2023-10-20,1,336.46,Online,YouTube,25
4,9999,4232,2024-07-29,2,390.66,Online,YouTube,25
3,9999,3382,2023-12-16,4,227.05,Online,Facebook,25
7,5,3981,2024-02-17,2,254.14,In-Store,,18
21,9999,276,2024-07-07,5,287.3,Online,Friend,25
3,5,2309,2024-08-11,2,247.34,In-Store,,19
10,9999,2482,2023-11-14,2,27.11,Online,YouTube,25
18,2,1223,2023-10-23,3,277.61,In-Store,,5
3,9999,2002,2024-09-15,4,132.66,Online,YouTube,25
12,9999,341,2024-09-07,2,472.65,Online,Google,25
2,9999,1250,2024-08-16,4,345.94,Online,YouTube,25
4,1,699,2024-07-30,2,341.38,In-Store,,1
1,9999,2161,2023-10-09,4,466.73,Online,Google,25
19,9999,1017,2024-06-13,1,411.0,Online,Other,25
11,5,1732,2023-11-13,5,88.65,In-Store,,18
10,9999,520,2024-03-16,1,125.81,Online,YouTube,25
3,9999,1623,2023-10-12,1,267.52,Online,Google,25
21,6,849,2023-12-19,3,24.66,In-Store,,22
8,6,1283,2024-04-17,3,325.37,In-Store,,21
1,3,392,2023-12-17,3,236.21,In-Store,,10
13,4,567,2024-04-12,1,162.04,In-Store,,13
1,5,1622,2024-01-06,1,146.08,In-Store,,18
13,9999,2227,2024-03-28,3,247.42,Online,Friend,25
11,9999,3870,2024-06-27,5,149.02,Online,Friend,25
9,2,224,2023-11-24,2,123.1,In-Store,,6
20,1,1882,2024-06-15,5,462.13,In-Store,,1
8,5,729,2023-10-10,1,359.85,In-Store,,18
6,1,1375,2024-05-04,3,53.99,In-Store,,1
14,9999,3694,2024-06-02,3,132.2,Online,Other,25
21,2,297,2023-10-19,1,186.89,In-Store,,6
3,2,220,2023-12-05,5,309.23,In-Store,,6
4,9999,1358,2024-01-15,3,128.41,Online,Friend,25
10,6,175,2024-07-18,1,154.83,In-Store,,22
13,5,3801,2024-05-17,5,164.15,In-Store,,18
21,4,100,2023-10-23,5,303.65,In-Store,,13
21,9999,2019,2024-05-30,4,407.9,Online,Instagram,25
15,3,3839,2023-10-07,1,381.68,In-Store,,11
8,4,1655,2024-02-23,3,295.58,In-Store,,14
2,9999,3639,2024-01-11,5,69.57,Online,Friend,25
4,9999,4701,2024-08-10,4,419.43,Online,YouTube,25
20,2,194,2024-06-01,2,462.52,In-Store,,6
3,3,2922,2024-08-15,3,427.62,In-Store,,10
8,4,3065,2023-10-10,2,339.48,In-Store,,15
6,5,218,2024-08-16,5,493.11,In-Store,,18
7,9999,1919,2024-05-28,3,137.03,Online,Instagram,25
10,6,915,2023-12-27,5,106.45,In-Store,,22
20,2,1268,2024-02-20,4,132.97,In-Store,,5
9,9999,4150,2024-09-25,4,364.48,Online,Facebook,25
18,6,1257,2023-11-09,5,200.54,In-Store,,22
16,9999,3179,2024-01-27,5,237.55,Online,YouTube,25
3,9999,1978,2024-08-16,3,296.72,Online,Friend,25
20,1,830,2024-04-15,4,469.87,In-Store,,1
16,9999,1876,2023-12-11,3,242.0,Online,Instagram,25
4,5,4566,2024-04-04,2,182.72,In-Store,,17
20,2,1540,2024-03-19,3,380.06,In-Store,,6
7,1,41,2024-09-07,5,353.1,In-Store,,1
8,9999,4910,2023-10-11,2,140.26,Online,Friend,25
4,9999,4432,2024-01-02,4,210.82,Online,YouTube,25
11,9999,1034,2024-04-14,5,420.2,Online,YouTube,25
1,9999,1423,2024-02-03,4,492.76,Online,Instagram,25
3,3,911,2024-02-24,1,59.92,In-Store,,10
14,5,577,2023-11-30,5,240.64,In-Store,,18
20,9999,4213,2024-02-07,1,86.87,Online,Facebook,25
1,9999,385,2024-02-09,5,265.76,Online,Google,25
10,3,1611,2024-05-19,5,319.76,In-Store,,10
7,4,603,2023-12-29,1,146.57,In-Store,,13
16,6,3820,2024-09-26,2,321.5,In-Store,,21
12,9999,2597,2024-04-04,4,53.7,Online,Facebook,25
3,9999,4345,2024-07-27,5,85.38,Online,Instagram,25
14,5,1748,2024-05-20,1,272.61,In-Store,,19
4,9999,3938,2024-08-20,4,50.3,Online,Instagram,25
5,9999,1554,2024-08-24,4,145.66,Online,Other,25
21,9999,3575,2024-07-28,5,134.59,Online,YouTube,25
21,3,123,2023-10-14,5,51.74,In-Store,,10
8,9999,1208,2024-04-24,2,395.15,Online,Other,25
19,9999,1869,2024-01-14,2,489.21,Online,Google,25
5,9999,3296,2023-11-28,4,457.52,Online,Friend,25
20,6,1356,2024-08-27,4,299.92,In-Store,,21
6,5,926,2024-05-31,2,455.36,In-Store,,18
4,9999,610,2023-11-05,3,395.91,Online,Facebook,25
2,9999,3491,2024-02-20,3,31.67,Online,YouTube,25
18,2,458,2024-09-19,4,60.88,In-Store,,7
21,6,428,2024-05-15,2,394.4,In-Store,,22
6,9999,2920,2024-05-19,5,67.03,Online,Instagram,25
9,9999,3197,2023-12-26,2,244.62,Online,Friend,25
6,9999,3251,2023-12-30,4,367.93,Online,Facebook,25
7,9999,2655,2023-11-28,5,162.54,Online,Facebook,25
20,3,1603,2024-09-23,3,335.79,In-Store,,10
20,5,553,2024-08-31,4,429.3,In-Store,,18
19,5,1197,2024-02-01,3,365.51,In-Store,,17
3,6,528,2024-04-19,4,344.2,In-Store,,22
15,1,98,2023-12-18,2,361.03,In-Store,,2
12,9999,3220,2023-11-23,4,434.17,Online,Instagram,25
6,9999,2989,2024-04-19,5,160.0,Online,Facebook,25
7,3,251,2024-07-22,1,280.66,In-Store,,10
8,9999,263,2024-08-14,5,355.72,Online,Other,25
9,9999,4577,2024-01-25,2,265.41,Online,Facebook,25
4,9999,323,2024-06-18,4,347.82,Online,Instagram,25
6,5,4463,2024-04-12,2,363.81,In-Store,,18
12,9999,1224,2023-11-22,2,21.28,Online,Instagram,25
3,9999,3680,2024-10-02,1,284.2,Online,Google,25
16,9999,2076,2024-09-25,1,229.69,Online,Friend,25
20,1,749,2023-11-26,2,322.03,In-Store,,2
1,9999,151,2024-09-09,3,444.8,Online,Google,25
4,9999,2487,2024-09-03,5,388.92,Online,Facebook,25
14,9999,1417,2024-01-28,2,351.24,Online,Facebook,25
14,9999,88,2024-04-24,4,84.63,Online,YouTube,25
2,9999,1258,2024-09-15,5,130.84,Online,Other,25
9,2,1167,2023-11-16,3,114.8,In-Store,,7
7,9999,4705,2024-01-28,1,490.69,Online,Google,25
1,2,3159,2024-08-20,1,438.18,In-Store,,6
